VOLTAGE,CURRENT,GAS,WIRESPEED
29.3,450.0,25.7,8.7
29.3,435.6,25.7,8.8
28.7,358.6,25.7,8.8
28.4,356.3,25.6,9.2
29.5,301.6,25.7,8.9
29.7,212.1,25.7,9.0
29.5,279.3,25.8,9.0
29.0,286.6,25.7,8.9
28.8,384.4,25.6,9.0
28.1,354.7,25.7,8.9
29.4,398.7,25.7,8.9
28.9,405.4,25.6,8.8
28.4,297.7,25.8,8.9
28.7,342.6,25.8,8.8
28.5,266.5,25.8,8.7
28.9,278.0,25.8,8.7
29.0,270.0,25.7,8.7
27.9,245.5,25.7,8.7
28.6,316.2,25.6,8.7
28.9,253.8,25.6,8.6
28.4,417.2,25.7,8.6
28.5,423.5,25.6,8.6
28.6,447.7,25.5,8.7
29.0,361.7,25.7,8.5
28.6,366.2,25.6,8.8
29.2,296.5,25.7,8.6
28.5,251.2,25.7,8.7
28.9,271.9,25.7,8.7
28.2,208.2,25.5,8.7
28.9,334.7,25.7,8.6
28.6,317.8,25.7,8.6
29.3,459.2,25.7,8.7
28.7,406.0,25.5,8.7
28.8,348.0,25.5,8.6
28.6,434.4,25.6,8.7
28.7,299.6,25.6,8.8
28.9,342.6,25.7,8.7
28.6,266.5,25.6,8.7
28.7,304.1,25.7,8.8
28.8,280.5,25.6,8.8
28.5,281.5,25.7,8.6
29.1,457.3,25.7,8.7
28.8,384.7,25.6,8.8
28.8,447.7,25.6,8.7
28.5,374.8,25.6,8.9
29.0,441.0,25.6,8.7
28.9,303.8,25.7,8.7
29.3,293.9,25.7,8.7
28.9,293.3,25.7,8.8
29.1,195.8,25.8,8.7
28.9,327.7,25.7,8.6
28.6,245.8,25.6,8.6
28.6,373.2,25.7,8.8
28.4,358.6,25.8,8.7
28.5,422.9,25.8,8.5
29.5,432.4,25.6,8.6
29.3,297.1,25.7,8.6
28.5,378.9,25.6,8.6
28.8,235.9,25.5,8.6
28.7,288.8,25.6,8.6
29.5,191.0,25.5,8.6
29.0,248.7,25.5,8.6
28.2,398.7,25.5,8.6
28.4,317.2,25.5,8.5
28.4,459.5,25.7,8.5
28.6,357.9,25.7,8.6
28.2,452.8,25.8,8.6
29.0,326.4,25.7,8.6
29.4,365.6,25.8,8.7
28.6,318.4,25.7,8.6
29.0,254.7,25.7,8.6
28.5,364.6,25.6,8.7
28.7,210.5,25.7,8.6
28.9,393.3,25.7,8.6
28.7,318.7,25.7,8.8
28.6,393.0,25.6,8.7
29.1,441.7,25.7,8.7
28.8,437.2,25.8,8.7
28.4,456.3,25.7,8.8
28.8,301.6,25.7,8.6
28.9,409.2,25.7,8.8
28.5,222.9,25.7,8.7
29.2,300.6,25.7,8.7
28.1,351.6,25.7,8.7
29.1,335.3,25.7,8.7
30.2,493.6,25.9,8.7
28.0,350.6,25.9,8.6
29.1,469.7,25.8,8.5
28.7,285.0,25.7,8.6
29.5,349.0,25.8,8.6
28.8,291.4,25.8,8.7
28.1,262.1,25.8,8.7
28.3,334.0,25.7,8.8
28.8,218.7,25.7,8.7
28.4,385.6,25.6,8.6
28.3,226.7,25.6,8.7
29.2,336.6,25.6,8.7
28.8,379.3,25.5,8.7
29.0,400.3,25.5,8.8
27.8,399.0,25.7,8.6
28.3,305.7,25.7,8.7
28.8,404.7,25.6,8.7
29.1,170.0,25.6,8.8
28.4,276.7,25.6,8.7
28.3,264.9,25.6,8.7
28.2,252.8,25.6,8.7
28.7,381.8,25.6,8.7
28.1,326.1,25.6,8.7
28.6,484.7,25.6,8.7
28.7,266.8,25.6,8.7
28.7,398.7,25.7,8.8
28.4,316.8,25.8,8.7
28.7,304.4,25.8,8.8
28.8,341.4,25.7,8.7
29.1,270.0,25.7,8.6
29.0,433.1,25.7,8.7
28.8,240.1,25.8,8.7
28.5,375.4,25.6,8.7
28.5,319.1,25.6,8.7
28.5,345.5,25.7,8.7
29.0,417.5,25.6,8.7
28.9,395.2,25.7,8.6
28.8,445.5,25.7,8.6
28.6,268.1,25.9,8.5
28.9,412.1,25.7,8.3
29.1,280.2,25.6,8.7
29.0,301.9,25.7,8.5
28.8,343.0,25.7,8.6
28.4,352.5,25.7,8.5
28.7,452.8,25.7,8.6
28.5,250.3,25.6,8.7
28.4,451.2,25.6,8.7
29.1,281.2,25.6,8.7
28.5,313.0,25.7,8.8
28.6,321.6,25.7,8.7
29.1,288.8,25.6,8.8
28.7,404.4,25.6,8.8
28.8,249.0,25.5,8.9
28.6,388.2,25.5,8.8
28.7,245.2,25.6,8.8
28.5,331.8,25.7,8.9
28.9,333.7,25.6,9.0
28.8,307.9,25.6,8.9
28.8,398.7,25.5,8.8
28.3,323.2,25.8,8.9
28.6,411.4,25.6,8.8
28.4,253.8,25.6,8.9
28.7,353.8,25.7,8.8
29.1,336.3,25.7,8.9
28.6,362.1,25.8,8.8
29.1,410.5,25.7,8.9
28.7,264.3,25.7,8.7
28.6,465.9,25.7,8.9
29.2,257.0,25.6,8.7
28.7,356.6,25.7,8.8
28.6,313.3,25.7,8.7
28.3,306.6,25.7,8.8
28.4,428.9,25.6,8.8
28.7,309.8,25.6,8.8
28.4,435.9,25.7,8.9
29.0,326.7,25.6,8.9
29.1,386.9,25.7,8.8
28.7,309.8,25.6,8.9
28.8,338.8,25.7,8.9
29.0,398.0,25.7,8.8
29.1,389.5,25.6,8.9
28.4,429.9,25.7,9.0
28.7,342.6,25.5,8.8
28.3,434.0,25.6,8.8
29.8,356.0,25.6,8.9
28.1,412.1,25.6,8.9
30.2,372.3,25.7,8.8
28.7,250.6,25.6,9.1
28.5,357.0,25.5,9.0
28.9,216.8,25.5,8.9
28.4,329.9,25.6,8.8
28.5,238.5,25.7,8.9
28.6,316.5,25.7,8.8
28.5,390.7,25.6,8.9
28.7,292.3,25.6,8.9
29.0,400.9,25.6,8.9
28.8,309.2,25.6,8.8
28.6,360.2,25.6,8.8
28.9,296.5,25.7,8.9
28.4,326.4,25.6,8.8
28.5,286.9,25.6,8.9
28.7,225.8,25.7,8.8
27.9,352.2,25.7,8.8
28.9,271.9,25.7,8.8
28.8,387.5,25.7,8.7
28.2,305.7,25.7,8.7
29.4,466.2,25.7,8.7
28.2,360.2,25.7,8.7
28.6,302.5,25.7,8.7
28.6,370.0,25.8,8.8
28.9,252.8,25.8,8.8
28.8,336.6,25.8,8.7
29.1,255.4,25.7,8.7
29.0,357.0,25.7,8.7
29.0,348.7,25.6,8.7
29.0,335.6,25.7,8.7
28.6,442.6,25.8,8.8
28.9,350.9,25.8,8.7
28.9,407.9,25.8,8.8
29.2,357.9,25.7,8.8
28.2,377.3,25.7,8.8
28.5,293.3,25.7,8.9
29.3,315.9,25.6,8.8
28.6,342.3,25.6,8.9
29.2,246.5,25.8,8.8
28.9,373.5,25.7,8.9
28.9,416.8,25.7,8.9
28.8,475.8,25.5,8.8
29.1,369.4,25.7,8.9
28.7,406.6,25.7,8.8
29.2,373.2,25.7,8.9
28.8,233.4,25.7,9.0
28.7,254.1,25.7,8.8
28.7,212.7,25.6,8.9
28.7,308.6,25.6,8.9
28.9,274.5,25.6,8.9
29.1,323.2,25.6,8.8
28.8,386.9,25.6,8.9
28.3,324.5,25.6,8.9
28.8,373.8,25.6,8.9
28.6,357.0,25.7,8.8
28.2,357.3,25.7,9.0
29.5,305.1,25.6,8.8
28.8,322.6,25.6,9.0
28.9,257.3,25.7,8.9
29.2,235.3,25.6,9.0
29.7,334.0,25.6,8.9
28.9,369.7,25.7,9.0
28.3,407.3,25.7,8.9
28.9,447.7,25.7,8.9
28.4,475.8,25.8,9.0
28.6,399.6,25.7,9.0
28.8,329.3,25.7,9.0
29.0,302.8,25.7,9.0
29.0,245.5,25.6,8.9
28.3,286.3,25.6,9.0
28.7,305.1,25.7,8.9
28.5,384.4,25.6,8.9
29.4,393.0,25.6,8.9
29.2,385.9,25.6,8.9
28.7,407.0,25.5,9.0
29.2,411.1,25.5,9.0
28.7,415.2,25.6,8.9
28.9,382.8,25.7,8.9
28.3,374.5,25.5,9.0
29.1,336.3,25.6,8.9
28.9,287.2,25.7,9.0
30.4,265.9,25.6,9.0
28.8,311.7,25.6,8.8
29.6,380.2,25.6,8.8
28.8,476.4,25.6,8.8
29.0,431.2,25.6,8.8
29.3,386.6,25.7,8.7
28.7,332.1,25.7,8.8
28.7,261.1,25.7,8.6
29.2,229.6,25.7,8.6
29.4,205.1,25.7,8.5
28.9,249.0,25.6,8.6
28.5,268.7,25.7,8.4
29.2,329.3,25.7,8.5
28.3,351.2,25.6,8.5
28.6,346.8,25.6,8.5
29.2,380.9,25.6,8.6
29.2,374.8,25.6,8.6
28.5,363.0,25.7,8.7
29.1,315.6,25.7,8.7
28.7,313.0,25.7,8.7
28.6,240.1,25.7,8.7
28.5,227.0,25.8,8.7
28.6,279.3,25.7,8.6
28.6,266.2,25.7,8.8
28.9,366.5,25.9,8.7
28.9,432.1,25.9,8.7
28.7,491.0,25.8,8.6
28.5,383.4,25.7,8.7
28.8,344.9,25.7,8.6
29.4,346.5,25.6,8.7
28.8,215.9,25.6,8.7
29.3,269.4,25.7,8.7
28.7,237.2,25.7,8.6
28.5,349.6,25.6,8.7
28.7,353.1,25.6,8.7
29.4,361.4,25.7,8.7
28.9,422.6,25.7,8.7
29.2,361.7,25.7,8.8
28.8,407.9,25.8,8.8
29.0,376.1,25.7,8.7
28.5,376.7,25.6,8.9
29.1,324.8,25.6,8.9
29.0,320.7,25.6,8.9
28.8,305.4,25.6,8.9
28.8,225.8,25.6,8.9
28.8,371.0,25.5,8.8
29.1,378.3,25.6,9.0
28.9,434.4,25.6,8.9
28.6,369.1,25.7,8.9
29.1,420.0,25.7,8.9
28.6,372.3,25.6,9.0
28.8,249.6,25.7,8.9
29.1,307.0,25.7,8.9
28.5,226.1,25.7,8.8
28.5,314.0,25.7,9.0
29.0,253.5,25.6,8.9
29.2,321.0,25.6,8.9
28.8,394.9,25.6,8.9
28.8,309.5,25.6,8.9
28.6,412.4,25.6,8.9
28.5,357.3,25.6,8.8
29.0,380.5,25.6,8.9
28.8,326.7,25.7,8.9
29.0,337.9,25.7,8.9
29.0,290.7,25.7,8.9
29.0,274.8,25.6,8.9
29.1,397.1,25.6,8.9
29.3,329.9,25.6,8.9
28.6,408.6,25.5,8.8
29.0,351.2,25.6,8.8
29.0,471.9,25.5,8.8
28.7,347.4,25.6,8.8
28.2,345.8,25.6,8.7
29.0,396.1,25.6,8.7
29.1,251.6,25.5,8.8
28.9,366.8,25.7,8.8
29.6,257.6,25.7,8.8
29.1,349.0,25.7,8.8
28.4,356.6,25.6,8.8
28.8,331.2,25.6,8.7
29.3,465.9,25.6,8.8
28.9,336.6,25.5,8.8
28.7,425.4,25.6,8.8
28.7,359.5,25.6,8.8
28.9,397.1,25.7,8.9
28.5,303.1,25.7,8.9
30.0,283.1,25.8,8.9
28.9,378.9,25.7,9.0
28.4,286.3,25.8,8.9
28.8,381.2,25.7,9.0
28.6,262.7,25.7,9.0
28.8,349.6,25.8,9.0
28.5,325.1,25.7,9.0
28.8,365.9,25.8,9.0
29.0,363.3,25.7,8.9
28.8,231.8,25.6,8.9
29.1,421.3,25.7,9.0
28.9,227.7,25.7,8.9
29.3,356.6,25.7,8.9
29.1,277.0,25.7,8.8
28.2,305.7,25.8,8.8
29.0,398.7,25.7,8.8
28.8,282.4,25.8,8.9
28.4,414.0,25.7,8.7
28.9,287.5,25.6,8.8
28.7,384.7,25.6,8.7
29.4,284.0,25.5,8.7
30.0,321.0,25.6,8.7
28.9,373.2,25.6,8.7
29.0,337.9,25.6,8.7
29.1,402.5,25.7,8.7
28.5,257.9,25.6,8.6
28.8,388.8,25.6,8.6
29.0,272.6,25.6,8.7
29.1,334.4,25.6,8.8
29.0,357.9,25.7,8.6
29.0,346.8,25.6,8.6
29.3,458.6,25.5,8.7
28.8,256.0,25.6,8.7
29.0,469.1,25.7,8.8
29.2,289.4,25.6,8.7
29.4,348.4,25.6,8.7
29.6,349.3,25.6,8.7
29.0,313.0,25.7,8.7
29.9,423.2,25.6,8.8
29.0,274.8,25.6,8.6
29.1,423.8,25.7,8.7
28.9,272.3,25.8,8.6
29.0,362.1,25.6,8.7
29.4,375.4,25.6,8.7
28.9,350.6,25.6,8.6
28.9,403.8,25.6,8.6
29.4,314.3,25.6,8.6
29.3,431.5,25.7,8.7
29.2,163.0,25.6,8.5
29.1,283.4,25.7,8.6
28.8,308.9,25.7,8.5
28.5,281.5,25.6,8.6
28.7,367.8,25.6,8.5
29.4,265.9,25.7,8.5
29.1,489.5,25.7,8.5
28.6,231.8,25.6,8.6
28.7,343.3,25.6,8.6
28.7,306.0,25.6,8.5
28.8,310.2,25.6,8.5
29.1,352.5,25.6,8.6
29.1,262.1,25.7,8.6
28.2,431.8,25.7,8.6
29.0,223.2,25.7,8.5
28.8,376.7,25.6,8.6
29.1,340.7,25.6,8.7
28.5,376.7,25.6,8.6
29.3,427.0,25.7,8.7
29.7,366.5,25.7,8.6
28.9,447.7,25.7,8.9
28.9,263.0,25.6,8.8
29.2,374.8,25.6,8.9
28.8,234.7,25.6,8.8
29.2,268.1,25.6,8.9
28.9,386.3,25.7,8.8
29.0,384.7,25.8,9.0
29.0,498.4,25.8,8.9
29.2,310.5,25.7,8.9
29.1,484.4,25.8,9.0
29.6,320.0,25.7,8.9
28.5,374.5,25.7,9.0
29.2,349.6,25.8,8.8
27.9,305.4,25.7,8.9
29.2,404.7,25.8,9.0
31.2,206.3,25.9,8.9
29.2,410.8,25.7,8.8
29.2,269.4,25.6,9.0
28.4,338.8,25.7,8.8
29.3,396.5,25.7,8.8
29.0,404.1,25.7,8.9
29.0,411.4,25.6,8.9
28.5,236.9,25.7,8.8
28.6,356.0,25.7,8.9
28.6,169.7,25.8,8.8
29.0,250.0,25.6,8.9
29.1,268.7,25.6,8.9
29.2,253.8,25.6,8.9
28.2,441.0,25.7,8.8
29.4,348.4,25.7,9.0
29.0,447.4,25.6,8.9
29.2,292.3,25.6,8.9
28.6,393.9,25.6,8.9
29.0,300.0,25.7,9.0
28.9,284.0,25.7,8.9
28.7,323.5,25.7,9.0
28.7,236.9,25.8,9.0
29.0,393.9,25.7,8.8
29.2,233.4,25.6,8.9
28.9,380.5,25.8,8.7
28.9,371.0,25.7,8.8
29.3,429.9,25.8,8.8
29.0,439.5,25.7,8.8
29.1,303.8,25.6,8.8
29.3,415.9,25.7,8.9
29.1,264.0,25.6,8.7
28.9,317.8,25.6,8.8
29.2,247.4,25.7,8.7
29.3,290.4,25.6,8.8
28.8,415.2,25.6,8.7
29.1,343.3,25.6,8.8
29.2,476.7,25.7,8.8
29.5,375.8,25.8,8.8
29.1,462.7,25.7,8.8
29.0,326.1,25.7,8.7
29.1,385.0,25.7,8.8
29.5,326.1,25.8,8.8
29.0,269.1,25.7,8.8
29.3,336.3,25.7,8.8
29.3,221.0,25.7,8.7
29.1,381.5,25.8,8.7
29.0,321.3,25.8,8.8
28.9,467.8,25.7,8.8
29.0,434.0,25.6,8.8
29.4,322.6,25.6,8.8
28.5,401.9,25.6,8.8
29.9,251.2,25.6,8.9
29.3,282.4,25.7,8.9
28.8,214.6,25.7,9.0
28.8,248.0,25.7,9.0
28.2,269.1,25.6,9.1
29.0,236.3,25.6,8.9
28.8,418.8,25.7,9.0
28.9,395.8,25.7,9.0
29.3,441.7,25.7,9.0
28.5,382.8,25.7,9.0
29.2,421.9,25.7,9.1
29.2,312.1,25.7,9.1
28.7,306.3,25.5,9.0
29.3,294.9,25.6,9.0
28.6,200.0,25.6,9.0
29.0,328.0,25.6,9.0
28.7,325.1,25.7,8.9
29.1,481.8,25.7,8.9
28.6,411.1,25.7,8.9
29.2,404.1,25.7,8.9
29.1,458.6,25.7,8.9
29.1,325.1,25.6,8.9
29.0,366.8,25.7,8.9
28.9,307.6,25.7,8.8
28.8,323.2,25.6,8.9
28.5,323.5,25.8,8.9
28.9,312.4,25.7,8.9
28.8,383.4,25.7,8.9
28.3,320.7,25.8,9.0
29.0,435.3,25.7,8.8
30.1,466.2,25.8,8.9
28.5,454.7,25.6,8.9
28.6,360.2,25.7,8.8
29.3,392.0,25.6,8.9
29.6,310.5,25.6,8.9
28.8,218.4,25.5,8.9
28.9,281.8,25.6,8.8
30.6,255.4,25.5,8.9
28.8,390.1,25.5,8.9
29.2,325.8,25.6,8.8
29.0,375.1,25.5,8.8
28.7,377.7,25.5,8.8
29.1,285.0,25.5,8.8
29.0,334.4,25.6,8.8
28.9,278.6,25.6,8.8
29.4,275.8,25.5,8.9
29.1,302.5,25.5,8.8
28.4,271.6,25.5,8.9
29.0,315.6,25.6,8.8
29.2,278.9,25.7,8.8
29.0,349.3,25.7,8.8
29.1,378.6,25.5,8.8
29.0,402.5,25.6,8.7
28.6,408.2,25.8,8.8
28.6,390.4,25.7,8.7
28.7,304.7,25.6,8.8
29.2,293.0,25.7,8.7
28.7,271.0,25.7,8.7
28.9,297.1,25.7,8.8
29.1,350.6,25.6,8.8
28.6,371.9,25.7,8.8
29.4,430.2,25.8,8.8
29.2,388.8,25.7,8.8
29.1,350.9,25.7,8.9
29.1,357.9,25.8,8.9
28.8,329.6,25.9,8.9
28.9,324.8,25.7,8.9
28.9,350.9,25.7,8.9
28.9,323.2,25.8,8.9
29.3,400.6,25.7,9.0
28.9,329.6,25.8,9.0
29.1,316.8,25.7,8.9
29.2,366.2,25.6,9.0
29.4,401.6,25.7,9.0
28.9,428.9,25.6,8.8
29.6,394.2,25.7,8.9
28.9,362.4,25.7,8.9
28.8,338.5,25.8,8.9
29.5,265.6,25.6,8.9
28.5,293.9,25.6,8.9
28.9,260.5,25.7,8.9
29.2,316.8,25.7,8.8
28.9,331.2,25.7,8.9
28.9,349.0,25.5,9.0
29.1,330.5,25.6,8.8
28.9,281.5,25.7,8.9
28.9,309.5,25.8,8.9
28.4,288.2,25.6,9.0
28.7,323.5,25.6,8.9
28.7,294.5,25.6,8.9
29.6,388.2,25.7,8.9
29.0,318.7,25.8,8.9
28.9,314.6,25.8,8.9
28.9,371.3,25.7,8.9
28.7,314.3,25.7,8.8
28.9,346.1,25.7,8.9
29.0,371.6,25.7,8.9
29.0,432.4,25.7,9.0
29.3,379.9,25.8,8.9
28.8,338.2,25.7,8.9
29.3,395.5,25.6,8.9
28.9,286.3,25.7,8.9
29.1,384.4,25.6,8.9
29.2,353.5,25.8,8.9
28.8,373.8,25.7,9.0
28.6,341.7,25.7,8.9
29.2,328.6,25.7,8.9
28.9,384.7,25.7,8.9
29.0,292.3,25.7,8.9
28.2,371.6,25.7,8.8
29.1,343.3,25.7,8.8
29.8,448.1,25.7,8.8
28.4,350.6,25.6,8.8
30.3,376.1,25.6,8.8
29.3,382.4,25.7,8.8
29.6,258.2,25.8,8.8
28.9,360.2,25.7,8.7
29.9,294.5,25.6,8.8
28.7,303.5,25.7,8.8
28.9,325.1,25.6,8.7
28.4,391.7,25.7,8.8
29.2,339.4,25.5,8.7
28.2,248.7,25.7,8.8
29.0,416.2,25.7,8.7
28.7,413.7,25.8,8.7
28.5,356.0,25.6,8.8
28.4,278.0,25.6,8.8
28.8,349.3,25.6,8.8
28.7,352.5,25.6,8.9
29.1,224.5,25.7,9.0
28.8,340.1,25.8,8.9
29.3,278.6,25.7,9.0
28.8,416.8,25.7,8.8
28.5,306.0,25.7,8.9
28.9,393.0,25.7,9.1
28.7,366.5,25.7,9.0
28.5,320.7,25.6,8.9
30.8,364.9,25.7,9.0
29.2,234.0,25.7,9.0
28.3,325.4,25.7,8.9
28.6,305.7,25.7,8.9
28.7,374.8,25.6,8.8
28.9,341.7,25.7,8.9
29.1,340.7,25.8,8.9
28.8,475.8,25.8,8.8
29.1,378.6,25.8,8.9
28.8,451.9,25.8,9.0
29.4,290.1,25.7,8.9
28.8,359.8,25.6,9.1
29.1,300.9,25.7,8.9
29.3,277.7,25.7,9.0
29.6,389.8,25.7,9.0
29.5,255.7,25.7,9.0
28.6,437.2,25.6,8.9
29.1,317.2,25.6,8.9
29.1,443.6,25.6,8.8
29.0,374.8,25.6,9.0
29.2,377.7,25.5,8.9
29.3,399.6,25.6,8.9
29.1,314.9,25.6,8.9
29.3,376.4,25.7,8.9
29.3,237.9,25.5,8.9
29.0,308.9,25.6,8.8
28.7,285.6,25.6,8.8
29.1,356.3,25.7,8.8
28.9,425.4,25.7,8.9
28.9,346.5,25.6,8.8
29.4,452.2,25.6,8.9
28.9,249.6,25.6,9.0
28.8,357.3,25.8,9.0
28.4,216.8,25.8,8.9
28.6,240.4,25.7,8.9
28.8,296.5,25.8,9.0
28.6,224.8,25.7,9.0
29.0,434.0,25.7,8.9
28.6,266.5,25.8,8.9
28.8,459.2,25.8,8.8
29.6,342.3,25.7,9.0
29.4,401.6,25.6,8.8
29.3,393.3,25.7,8.9
29.2,351.9,25.7,8.8
28.5,385.6,25.7,8.8
28.9,251.2,25.7,8.7
29.2,364.6,25.7,8.6
29.1,214.9,25.6,8.7
29.3,304.7,25.7,8.6
28.8,407.3,25.7,8.6
29.1,447.4,25.6,8.5
28.3,479.6,25.6,8.5
29.0,327.7,25.6,8.5
28.9,475.1,25.6,8.4
28.5,247.7,25.7,8.6
28.9,311.1,25.7,8.5
29.2,264.6,25.7,8.6
29.2,255.7,25.5,8.6
28.5,397.4,25.6,8.7
29.2,255.7,25.7,8.6
28.1,477.4,25.7,8.7
28.8,308.6,25.7,8.7
28.4,393.3,25.7,8.9
29.5,374.8,25.7,8.8
29.2,345.8,25.7,8.7
29.3,351.6,25.8,8.8
28.7,260.5,25.8,8.8
28.8,340.4,25.8,9.0
28.9,162.1,25.8,8.5
28.5,281.8,25.7,8.7
28.8,355.7,25.7,8.5
28.5,315.2,25.6,8.7
29.1,430.2,25.7,8.6
28.5,446.1,25.8,8.6
28.6,493.3,25.7,8.6
28.4,256.3,25.6,8.8
28.9,354.4,25.7,8.6
28.9,219.4,25.7,8.7
28.6,220.0,25.6,8.7
28.4,296.5,25.7,8.6
28.8,232.4,25.7,8.6
29.2,473.2,25.7,8.7
28.8,260.5,25.7,8.5
29.3,421.9,25.8,8.5
29.2,338.8,25.7,8.7
28.7,396.8,25.7,8.7
29.0,388.5,25.7,8.7
28.6,316.2,25.6,8.7
29.1,365.2,25.6,8.7
28.6,202.8,25.7,8.6
28.9,322.9,25.6,8.6
28.6,256.0,25.5,8.7
28.9,322.9,25.6,8.7
28.8,430.5,25.6,8.7
29.4,434.4,25.6,8.8
29.1,490.1,25.6,8.7
28.8,316.5,25.6,8.8
29.0,472.9,25.7,8.8
29.3,264.0,25.6,8.7
29.4,308.6,25.6,8.6
29.3,296.8,25.6,8.8
29.0,243.0,25.5,8.7
29.1,413.7,25.6,8.7
29.1,256.6,25.6,8.7
28.9,460.5,25.7,8.6
29.0,322.6,25.7,8.6
29.2,406.3,25.8,8.6
28.7,376.4,25.8,8.6
28.8,347.7,25.7,8.6
29.2,369.4,25.7,8.6
28.9,232.8,25.8,8.5
29.1,320.3,25.7,8.5
29.0,214.3,25.8,8.5
28.9,284.7,25.7,8.6
28.7,306.6,25.7,8.6
29.0,337.5,25.9,8.5
29.1,434.0,25.7,8.6
28.8,340.7,25.8,8.5
28.5,419.4,25.8,8.5
28.6,251.6,25.7,8.6
28.5,337.2,25.7,8.5
28.8,270.7,25.7,8.7
28.1,250.6,25.6,8.5
29.4,365.2,25.6,8.7
28.4,251.2,25.6,8.7
29.0,422.6,25.7,8.8
29.0,299.6,25.7,8.7
29.0,444.5,25.8,8.7
28.8,354.7,25.7,8.7
28.7,388.8,25.7,8.8
29.2,409.8,25.6,8.7
29.2,325.1,25.7,8.8
29.2,373.2,25.6,8.8
28.9,271.9,25.6,8.8
29.0,331.5,25.7,8.8
28.8,312.4,25.8,8.7
28.9,393.9,25.8,8.8
29.0,420.3,25.7,8.9
29.5,313.3,25.7,8.7
29.1,457.0,25.7,8.7
28.9,380.2,25.8,8.7
30.0,383.1,25.6,8.7
28.9,296.1,25.7,8.7
28.8,329.6,25.7,8.7
28.9,355.4,25.8,8.6
28.3,247.4,25.7,8.7
29.3,357.9,25.8,8.6
28.6,281.2,25.7,8.6
29.0,409.2,25.6,8.7
28.5,309.2,25.6,8.6
28.6,377.0,25.7,8.8
28.3,340.7,25.6,8.6
29.1,287.9,25.7,8.7
29.2,335.0,25.6,8.6
28.9,231.2,25.5,8.6
28.8,295.5,25.6,8.6
28.4,307.0,25.7,8.6
29.0,398.4,25.7,8.6
28.9,311.7,25.6,8.6
28.8,267.8,25.7,8.6
28.5,402.5,25.7,8.6
28.7,314.6,25.5,8.6
29.0,356.0,25.6,8.7
28.4,315.6,25.6,8.6
28.6,357.9,25.7,8.6
28.8,322.6,25.6,8.7
28.6,269.1,25.7,8.6
28.8,351.2,25.7,8.7
28.5,268.7,25.6,8.7
29.2,365.2,25.6,8.6
29.2,316.5,25.7,8.5
29.1,411.1,25.6,8.6
28.6,319.4,25.6,8.6
28.8,347.4,25.7,8.6
28.9,374.8,25.6,8.6
29.2,289.4,25.6,8.7
28.5,351.6,25.6,8.7
28.8,360.8,25.6,8.6
29.2,424.2,25.7,8.5
29.0,369.4,25.8,8.5
28.6,357.3,25.8,8.5
28.3,357.9,25.7,8.5
28.9,281.2,25.7,8.6
28.5,361.1,25.8,8.5
29.3,369.4,25.8,8.6
29.3,366.2,25.8,8.5
28.6,347.7,25.8,8.5
29.0,363.7,25.7,8.5
29.1,352.2,25.8,8.6
29.1,300.3,25.7,8.5
28.8,326.4,25.7,8.7
28.7,305.7,25.8,8.8
28.8,337.2,25.9,8.8
28.4,286.6,25.8,8.8
29.4,373.5,25.7,8.9
28.8,308.6,25.9,8.9
28.4,246.1,25.7,8.9
28.4,314.0,25.8,9.1
29.1,361.7,25.8,9.0
28.8,349.6,25.7,9.0
28.0,353.1,25.7,9.0
28.7,343.0,25.7,9.1
28.6,334.0,25.7,9.1
28.7,255.7,25.5,9.0
28.6,289.1,25.6,9.0
28.6,281.2,25.6,9.0
29.2,341.7,25.5,8.9
28.7,408.6,25.6,8.9
28.7,393.9,25.6,8.8
28.7,381.5,25.7,8.8
28.7,377.7,25.6,8.8
28.5,325.1,25.6,8.7
28.4,326.1,25.6,8.7
29.0,344.5,25.6,8.6
28.9,324.8,25.5,8.6
29.4,378.6,25.6,8.5
29.5,306.0,25.6,8.6
29.0,315.6,25.6,8.6
28.7,326.1,25.7,8.7
28.5,381.2,25.6,8.6
28.8,393.6,25.7,8.7
29.1,435.9,25.7,8.7
29.3,404.4,25.7,8.6
29.5,396.8,25.6,8.7
28.8,318.1,25.6,8.6
28.9,271.9,25.7,8.6
28.9,282.4,25.7,8.6
28.8,306.0,25.6,8.6
28.6,330.2,25.6,8.6
28.9,336.9,25.7,8.6
28.5,444.5,25.8,8.6
29.0,367.8,25.8,8.7
28.3,315.9,25.7,8.6
28.8,349.0,25.7,8.6
28.4,277.7,25.8,8.6
28.7,264.9,25.6,8.6
28.8,258.9,25.7,8.6
28.5,257.3,25.6,8.7
28.4,279.6,25.7,8.8
28.6,254.1,25.7,8.6
28.9,350.9,25.7,8.7
28.5,316.2,25.7,8.4
28.7,410.2,25.7,8.6
28.8,405.1,25.7,8.5
28.4,408.6,25.6,8.6
28.7,306.0,25.7,8.5
28.6,282.4,25.7,8.6
28.7,285.6,25.7,8.6
28.7,202.8,25.6,8.5
28.8,279.3,25.7,8.5
28.6,308.2,25.7,8.4
28.5,450.3,25.6,8.5
28.8,362.1,25.6,8.5
28.3,389.8,25.7,8.5
28.5,433.1,25.6,8.7
28.9,313.3,25.6,8.6
28.3,342.6,25.8,8.5
28.9,282.8,25.9,8.6
29.3,298.0,25.8,8.6
28.6,272.9,25.9,8.8
28.6,293.9,25.7,8.9
28.7,376.1,25.7,8.9
29.0,299.6,25.7,9.0
28.7,448.1,25.7,8.9
